Age,Weight,Activity Level,Daily Routines,Water Intake (ml),User_ID,Wake_Time,Bedtime,Meal_1,Meal_2,Meal_3,Activity_Level,Weather_Condition
55,66.2,sedentary,Coach big station red.,1986.0,34be263b-5d04-4cf6-9238-9f2c42b3695e,08:39:22,00:39:22,Breakfast,Lunch,Dinner,Moderate,Moderate
50,69.12,sedentary,Set detail enjoy difference.,2280.96,7d17b7a8-8085-4ad8-b184-ce739cc19d60,07:05:04,23:05:04,Breakfast,Lunch,Dinner,Sedentary,Moderate
41,71.53,sedentary,Live energy seat hold special.,2145.9,c63cd05a-69e2-4556-b00c-2b4833766308,07:27:17,23:27:17,Breakfast,Lunch,Dinner,Sedentary,Moderate
32,75.88,sedentary,Face sure in interesting.,2276.4,fab2e9b9-3802-42fe-af69-cec0f8448f6c,08:53:48,00:53:48,Breakfast,Lunch,Dinner,Moderate,Moderate
47,75.09,sedentary,Garden able never player one.,2553.06,6b2f2599-8378-49c5-90d0-f90d2665bd2f,07:54:20,23:54:20,Breakfast,Lunch,Dinner,Active,Moderate
59,45.68,sedentary,Well my magazine determine.,1370.4,abc44f98-9b86-47e0-9431-78fcc7ff603d,06:17:25,22:17:25,Breakfast,Lunch,Dinner,Moderate,Cold
68,69.03,active,List sound want also accept.,2761.2,6a2f0dc5-3111-474c-a43a-ad4b001210d4,06:11:32,22:11:32,Breakfast,Lunch,Dinner,Sedentary,Cold
34,54.91,active,Return race fact store inside.,2306.22,f780b300-f4fa-4f74-bc48-7f0ec50a57ea,08:01:17,00:01:17,Breakfast,Lunch,Dinner,Sedentary,Moderate
22,67.24,moderate,Democrat own white year.,2555.12,3cf9090f-9d4f-47ad-a51d-5df6e2c30cdc,08:45:08,00:45:08,Breakfast,Lunch,Dinner,Moderate,Hot
46,68.76,active,Hot work relate TV store.,2887.92,71b6b36a-a447-41f2-aeac-2f50defba3ba,07:10:32,23:10:32,Breakfast,Lunch,Dinner,Moderate,Hot
21,79.76,active,Store series measure blood woman natural.,3190.4,bcfec88f-af6c-428f-af87-c80f14ac09fb,07:11:15,23:11:15,Breakfast,Lunch,Dinner,Sedentary,Moderate
27,69.7,sedentary,Whether simply star mother think money.,2369.8,d85b7dd7-be8f-4004-b2d7-251893da4267,07:15:31,23:15:31,Breakfast,Lunch,Dinner,Active,Cold
34,72.59,sedentary,Some red phone parent response.,2322.88,473e8fb5-75a6-46bb-9bbb-8c7c4fce1961,07:54:20,23:54:20,Breakfast,Lunch,Dinner,Sedentary,Cold
27,77.93,active,Receive sound wall.,3273.0600000000004,d5577220-f8bd-4af0-b1bd-d3f2dc8e9ac4,08:04:50,00:04:50,Breakfast,Lunch,Dinner,Moderate,Hot
34,82.28,moderate,Seat research near.,2962.08,22049e7b-dafb-4f9f-8a59-d817468bdaf3,06:54:06,22:54:06,Breakfast,Lunch,Dinner,Sedentary,Hot
37,68.77,sedentary,Agency they attention office actually.,2063.1,38ccf8eb-232f-43c6-a3d3-1a212c36a511,07:58:55,23:58:55,Breakfast,Lunch,Dinner,Moderate,Cold
41,70.94,active,Attack social environmental tax not.,3121.36,9cee98b3-6f6f-43d2-8dde-5e4e6d269e00,06:02:19,22:02:19,Breakfast,Lunch,Dinner,Active,Cold
22,70.1,active,Letter determine yet very.,2944.2,a9ccdbca-e024-46ab-aed2-9141ac8699a5,07:39:34,23:39:34,Breakfast,Lunch,Dinner,Moderate,Hot
51,64.57,moderate,Republican show money economic.,2389.09,9f5f4a15-2117-445d-8ac7-8b2867d8c17c,07:33:42,23:33:42,Breakfast,Lunch,Dinner,Active,Hot
23,62.31,moderate,Relate once picture charge them.,2430.09,68502ac8-f639-45b7-aec5-f45a82ae0b13,07:08:04,23:08:04,Breakfast,Lunch,Dinner,Active,Hot
70,47.28,sedentary,Direction manager share friend yeah age region.,1418.4,23ccf7cf-8124-461e-8932-88594a7ee832,08:15:06,00:15:06,Breakfast,Lunch,Dinner,Sedentary,Hot
19,59.23,moderate,About spring choose.,2132.28,03ca3cf9-cb02-420c-a10d-999e2fbe8989,07:10:35,23:10:35,Breakfast,Lunch,Dinner,Active,Moderate
30,52.21,active,Conference arrive learn baby part party understand.,2192.82,044604e0-aa0b-4617-8d33-956542714fc6,06:54:56,22:54:56,Breakfast,Lunch,Dinner,Active,Cold
60,82.55,active,Full success education place again.,3384.55,f1032c77-e8ea-4150-a4bd-cbc11b145002,07:07:29,23:07:29,Breakfast,Lunch,Dinner,Sedentary,Cold
60,71.88,moderate,Make relationship summer trip.,2731.44,010b4321-647e-49bc-89bc-ba7900b34520,06:20:52,22:20:52,Breakfast,Lunch,Dinner,Active,Moderate
65,68.74,moderate,Government show instead other participant military really.,2405.9,2cbdea2f-f246-4984-aeb6-82277f7b015e,08:24:24,00:24:24,Breakfast,Lunch,Dinner,Active,Moderate
28,62.83,moderate,Tree thus represent authority work.,2387.54,f5723fff-7215-43f7-a57f-f8b0f3cee05c,07:28:15,23:28:15,Breakfast,Lunch,Dinner,Active,Hot
68,70.3,moderate,Bank anything once minute.,2671.4,57addeec-d846-4e47-b339-8d96fbdb2381,06:37:52,22:37:52,Breakfast,Lunch,Dinner,Active,Moderate
64,61.52,sedentary,Matter road various structure.,2030.16,3eb57486-e818-459c-b216-7655af51f2e1,08:35:04,00:35:04,Breakfast,Lunch,Dinner,Moderate,Moderate
40,71.74,moderate,That somebody agent mention song everybody speak.,2510.9,fa011194-da33-4b1a-92e4-2b0cdeb1979e,06:29:22,22:29:22,Breakfast,Lunch,Dinner,Moderate,Cold
33,72.46,sedentary,Professional decide be unit.,2173.8,bf11f39d-7841-40e9-9daf-3a000f372459,07:42:11,23:42:11,Breakfast,Lunch,Dinner,Moderate,Moderate
48,61.39,active,Ground her member instead Congress already challenge fund.,2701.16,a06b8b8a-f48d-406d-a6bd-14ae462e9bb9,08:01:51,00:01:51,Breakfast,Lunch,Dinner,Active,Hot
28,61.2,moderate,Anything those start you floor everyone well.,2203.2000000000003,a463f416-3344-4aff-b120-8d0bcd6c740c,08:15:56,00:15:56,Breakfast,Lunch,Dinner,Active,Moderate
33,79.62,sedentary,Cultural blood performance its.,2468.2200000000003,8bb950aa-c8c0-4de1-ab15-ec58c8b6a5b3,07:55:50,23:55:50,Breakfast,Lunch,Dinner,Sedentary,Hot
25,69.47,moderate,Consumer stuff cover physical address evidence.,2709.33,558a89c1-09e8-4f18-afeb-6915cb984ce7,07:30:44,23:30:44,Breakfast,Lunch,Dinner,Active,Hot
21,62.19,active,Provide together find loss.,2736.36,b817a876-5fb2-49ba-a0aa-be881e453efd,07:04:09,23:04:09,Breakfast,Lunch,Dinner,Moderate,Cold
57,66.29,active,Structure professional military half.,2850.4700000000003,79e0cf6a-2999-4fad-9f96-6e9f8c3821d6,08:52:03,00:52:03,Breakfast,Lunch,Dinner,Sedentary,Hot
21,59.89,active,Save simply possible full best.,2635.16,48c6ae89-48f8-4cf6-88a6-0b378ee4ecc9,06:24:22,22:24:22,Breakfast,Lunch,Dinner,Active,Moderate
42,69.33,moderate,Child agency dog meeting.,2565.21,6cf1add3-6bed-440c-895a-621e33d603ad,06:18:28,22:18:28,Breakfast,Lunch,Dinner,Moderate,Moderate
20,78.32,moderate,Cover level story while.,2819.5199999999995,e7f27ef3-96f4-41af-ae72-2971b5ed0b9b,07:40:08,23:40:08,Breakfast,Lunch,Dinner,Active,Hot
49,69.72,sedentary,Standard white bit body agreement keep but election.,2370.48,5c3b1274-8734-4746-8d8b-579f64360827,08:21:07,00:21:07,Breakfast,Lunch,Dinner,Moderate,Moderate
20,93.64,active,Choose food plant call.,3932.88,c2bd894b-d1c8-4378-9596-0b7857d5d5af,08:47:57,00:47:57,Breakfast,Lunch,Dinner,Sedentary,Hot
44,74.21,moderate,Himself main ago blood lawyer tax garden.,2745.77,6263a3dc-c8f1-40e9-bfa5-5ccb8b0b97fb,08:24:29,00:24:29,Breakfast,Lunch,Dinner,Active,Hot
46,72.3,active,Leader real dog wide loss building level.,3036.6,b76bb01e-3800-4f0b-b671-5c777ac8301a,07:57:25,23:57:25,Breakfast,Lunch,Dinner,Active,Hot
49,60.92,active,Treat trip as organization must miss exactly.,2558.64,ae6468e4-97cc-41e0-846e-8dee65b676b2,07:06:59,23:06:59,Breakfast,Lunch,Dinner,Active,Cold
67,67.61,sedentary,Happy actually cell operation support open father.,2231.13,d7c68ecc-5338-4051-a47c-abfd244d54fb,06:29:10,22:29:10,Breakfast,Lunch,Dinner,Moderate,Moderate
68,62.21,sedentary,Next day arrive to.,1990.72,a4cadc4e-c709-41ce-aad8-6c5fc87e7eff,08:21:07,00:21:07,Breakfast,Lunch,Dinner,Active,Hot
36,48.34,sedentary,Eye open size.,1595.22,a8bafd20-d97a-4991-b26f-d04eaf4192d3,06:57:19,22:57:19,Breakfast,Lunch,Dinner,Sedentary,Moderate
38,79.74,sedentary,Tend cause always concern out partner.,2631.42,1664d28d-b1c2-478c-af62-f38db951d53c,08:34:23,00:34:23,Breakfast,Lunch,Dinner,Sedentary,Hot
22,64.89,active,Recognize painting beautiful person reality.,2725.38,3b4a1613-34d0-4c4a-b35a-2bc254ed2da6,08:33:55,00:33:55,Breakfast,Lunch,Dinner,Active,Moderate
35,62.4,sedentary,Much protect end information cold.,1934.4,a17f77ba-827b-4703-acf0-75525959c06f,08:09:41,00:09:41,Breakfast,Lunch,Dinner,Moderate,Hot
45,72.11,sedentary,Green range president happy tonight.,2307.52,60d9e603-3b6d-4712-8352-f5fcdc3181a1,07:24:49,23:24:49,Breakfast,Lunch,Dinner,Sedentary,Moderate
59,75.12,sedentary,Story could west bag service.,2403.84,b19b4122-1d1f-49fa-a500-3c7862da7253,08:24:09,00:24:09,Breakfast,Lunch,Dinner,Sedentary,Moderate
39,66.79,sedentary,Glass second would fear with score.,2137.28,a6053c70-7da1-4097-a264-6a4d931b1429,08:59:09,00:59:09,Breakfast,Lunch,Dinner,Active,Moderate
38,69.97,active,Apply couple police most image.,2868.77,b324f4a0-2c21-4751-888f-3876c4684613,07:53:57,23:53:57,Breakfast,Lunch,Dinner,Sedentary,Moderate
23,77.46,sedentary,Interview try American tell street example.,2323.8,5f93e33c-4463-4092-bc15-783ad1b0375a,06:43:42,22:43:42,Breakfast,Lunch,Dinner,Active,Cold
18,66.4,active,Home financial central until my college.,2656.0,f879b7ed-b49c-4c8d-b878-cdf8fbfb8d86,06:52:48,22:52:48,Breakfast,Lunch,Dinner,Sedentary,Moderate
22,73.02,moderate,Company building participant past early decade could.,2774.76,085345d3-4511-4162-9b32-445c69022dad,07:56:51,23:56:51,Breakfast,Lunch,Dinner,Moderate,Moderate
58,53.41,active,None head defense camera political election law.,2296.63,bfce1360-7794-4ab0-8eb4-6ef1a856c071,06:29:56,22:29:56,Breakfast,Lunch,Dinner,Active,Moderate
29,57.59,active,Day soldier style learn.,2361.19,49ec7fca-0eb6-42a6-8a5b-85b172ff6e21,08:09:06,00:09:06,Breakfast,Lunch,Dinner,Sedentary,Cold
43,76.06,sedentary,Computer on pressure continue wonder seven reflect.,2586.04,7b904e62-c686-444e-a491-a7694e1c1067,08:37:48,00:37:48,Breakfast,Lunch,Dinner,Moderate,Cold
63,57.06,moderate,Watch building lead building tree owner.,1997.1,c208e288-458f-4aff-a496-410eb6a03c1f,08:41:09,00:41:09,Breakfast,Lunch,Dinner,Active,Moderate
51,72.34,moderate,Could way five others.,2748.92,65a67983-a134-4b4f-8b8b-0e9b79ca5cd7,08:10:40,00:10:40,Breakfast,Lunch,Dinner,Moderate,Cold
66,68.53,moderate,Including soon fire worry economic accept.,2398.55,9b7596f9-6e03-4709-983c-fc9a27f7daaf,07:29:39,23:29:39,Breakfast,Lunch,Dinner,Active,Moderate
31,66.36,moderate,Check mean usually again authority moment mean.,2388.96,758318cb-08a1-4086-b9da-fbf0ed4dfef5,06:38:13,22:38:13,Breakfast,Lunch,Dinner,Sedentary,Hot
43,61.72,active,Hard professional how note lose.,2530.52,f8df9f37-1643-49d6-bd47-712ede40bbc8,08:07:51,00:07:51,Breakfast,Lunch,Dinner,Moderate,Hot
62,79.09,moderate,Other baby themselves care.,3084.51,b9a501b0-f460-47a6-9d4c-403e5072cb4b,08:57:43,00:57:43,Breakfast,Lunch,Dinner,Moderate,Hot
44,87.3,active,Environment wind also off return play many of.,3841.2,ed4f4657-da04-43fd-980b-d6f4f3074c02,06:02:29,22:02:29,Breakfast,Lunch,Dinner,Moderate,Hot
26,73.0,active,Success attorney once military actually little sit.,2993.0,bdccd86f-78f6-4a6a-9fad-12f8b53cc764,08:12:07,00:12:07,Breakfast,Lunch,Dinner,Active,Cold
43,73.22,active,International do return still friend fire.,3148.46,14b0d10a-f6a9-469b-80a3-8155521317c3,07:59:04,23:59:04,Breakfast,Lunch,Dinner,Active,Moderate
64,63.18,moderate,Summer thus organization authority score game.,2211.3,73267eb8-7c11-4d78-8ab0-ef9c0c93bb9c,08:15:09,00:15:09,Breakfast,Lunch,Dinner,Moderate,Cold
39,58.04,sedentary,Meet if something special.,1857.28,d3f6c2f7-21b0-45a9-9a75-81a288e68896,06:39:04,22:39:04,Breakfast,Lunch,Dinner,Moderate,Hot
64,69.6,sedentary,Computer whose heavy also.,2366.4,feb2f6fe-3e43-470e-9383-79b70f04b68c,07:30:49,23:30:49,Breakfast,Lunch,Dinner,Moderate,Cold
47,60.26,moderate,Agreement appear store always financial ball.,2229.62,69b09833-de82-4ea6-8528-7ea92c44ede4,07:21:33,23:21:33,Breakfast,Lunch,Dinner,Moderate,Hot
60,52.27,sedentary,Against forward stand hospital market agency shake care.,1724.91,c5f6b3af-047f-4d2e-9378-531b085ea400,07:44:18,23:44:18,Breakfast,Lunch,Dinner,Sedentary,Moderate
65,78.03,sedentary,Player interest fly peace study themselves.,2653.02,03849de8-dd5a-4832-84ea-c12ac59e1902,07:37:43,23:37:43,Breakfast,Lunch,Dinner,Sedentary,Moderate
34,78.52,active,Recognize career natural economy.,3297.84,bb1cd158-8d04-4a9c-9217-d064c97906cd,06:54:36,22:54:36,Breakfast,Lunch,Dinner,Sedentary,Hot
43,61.41,active,Kind discussion role score church road.,2640.63,7178cc45-aa6c-4379-a6d4-6c9f2fd3bfb9,07:46:21,23:46:21,Breakfast,Lunch,Dinner,Active,Cold
53,72.44,moderate,After network force know learn PM.,2535.4,98da01bd-5663-4358-80b8-a288df552cd2,06:15:41,22:15:41,Breakfast,Lunch,Dinner,Active,Moderate
18,80.02,moderate,Civil recognize mean bank Mr computer term.,3040.76,afb050f1-4feb-4832-a354-2fa571d8d24b,06:26:19,22:26:19,Breakfast,Lunch,Dinner,Sedentary,Hot
25,72.05,sedentary,Resource let not imagine.,2449.7,bd46cd5d-56c4-42af-8e9b-3d61d3248302,06:08:35,22:08:35,Breakfast,Lunch,Dinner,Active,Hot
66,58.07,active,Card response state serious occur high present.,2380.87,dc9a5034-66f7-45d0-b59e-993728809404,08:17:13,00:17:13,Breakfast,Lunch,Dinner,Active,Hot
52,67.67,moderate,Hope behavior lot space husband.,2368.4500000000003,407d71cc-eee4-48a9-a323-e41bdb894969,07:51:57,23:51:57,Breakfast,Lunch,Dinner,Sedentary,Moderate
69,83.27,moderate,Their when clear I father environment fact.,3080.99,e14853ff-07df-40df-954b-8bf04d782e55,06:30:59,22:30:59,Breakfast,Lunch,Dinner,Sedentary,Hot
32,72.47,moderate,Would draw he.,2826.33,c79fbb01-9eb1-49ad-92be-d0eb46489119,07:52:01,23:52:01,Breakfast,Lunch,Dinner,Moderate,Cold
